location_id,location_name,latitude,longitude,name,AreaName,RegionName
1187,OPP ARC 380,1.3136826,103.86072,kml_11,KALLANG,CENTRAL REGION
1188,Bef Kallang Bahru,1.3116764,103.86189,kml_11,KALLANG,CENTRAL REGION
1189,Aft Kallang Bahru,1.311408,103.86238,kml_11,KALLANG,CENTRAL REGION
1190,Aft Kallang Rd,1.3095075,103.8635,kml_11,KALLANG,CENTRAL REGION
1191,Aperia/Bef Kallang Rd,1.3101734,103.86338,kml_11,KALLANG,CENTRAL REGION
1192,Opp Veerasamy Rd,1.3065302,103.85616,kml_45,ROCHOR,CENTRAL REGION
1193,IBIS S'PORE ON BENCOOLEN,1.3014522,103.85248,kml_45,ROCHOR,CENTRAL REGION
1194,OPP NAFA CAMPUS 3,1.3009583,103.85211,kml_45,ROCHOR,CENTRAL REGION
1195,JLN BESAR STN EXIT A,1.304319,103.85502,kml_45,ROCHOR,CENTRAL REGION
1196,Rochor Stn,1.3036565,103.85257,kml_45,ROCHOR,CENTRAL REGION
1197,Opp Rochor Stn,1.304613,103.852,kml_45,ROCHOR,CENTRAL REGION
1198,Fu Lu Shou Cplx,1.3017198,103.854614,kml_45,ROCHOR,CENTRAL REGION
1199,Bef Waterloo St,1.2994545,103.85268,kml_45,ROCHOR,CENTRAL REGION
1200,Aft Waterloo St,1.2994953,103.85301,kml_45,ROCHOR,CENTRAL REGION
1201,SUNSHINE PLAZA,1.3006345,103.85114,kml_45,ROCHOR,CENTRAL REGION
1202,Ch of Our Lady of Lourdes,1.3032061,103.8555,kml_45,ROCHOR,CENTRAL REGION
1203,Opp Haw Par Glass Twr,1.2970699,103.84361,kml_40,MUSEUM,CENTRAL REGION
1204,Aft Haw Par Glass Twr,1.2962463,103.84407,kml_40,MUSEUM,CENTRAL REGION
1205,Dhoby Ghaut Stn Exit B,1.2983116,103.84526,kml_40,MUSEUM,CENTRAL REGION
1206,YMCA,1.2981101,103.84781,kml_40,MUSEUM,CENTRAL REGION
1207,Dhoby Ghaut Stn,1.29931,103.84529,kml_40,MUSEUM,CENTRAL REGION
1208,BENCOOLEN STN EXIT B,1.2982138,103.84936,kml_40,MUSEUM,CENTRAL REGION
1209,Sch of the Arts,1.2992145,103.849106,kml_40,MUSEUM,CENTRAL REGION
1210,Winsland Hse,1.2998693,103.840935,kml_42,ORCHARD,CENTRAL REGION
1211,Somerset Stn,1.3002757,103.838776,kml_42,ORCHARD,CENTRAL REGION
1212,Concorde Hotel S'pore,1.3004786,103.84185,kml_42,ORCHARD,CENTRAL REGION
1213,Orchard Plaza,1.3007396,103.841,kml_42,ORCHARD,CENTRAL REGION
1214,Opp Somerset Stn,1.3015426,103.838524,kml_42,ORCHARD,CENTRAL REGION
1215,Opp Ngee Ann City,1.3021133,103.83432,kml_42,ORCHARD,CENTRAL REGION
1216,Natl Youth Council,1.3004426,103.836235,kml_42,ORCHARD,CENTRAL REGION
1217,Bef Orchard Stn Exit B,1.3025284,103.8324,kml_44,RIVER VALLEY,CENTRAL REGION
1218,Opp Orchard Stn/ION,1.3032373,103.83254,kml_42,ORCHARD,CENTRAL REGION
1219,Opp Mandarin Orchard,1.30234,103.83701,kml_42,ORCHARD,CENTRAL REGION
1220,Orchard Stn/Lucky Plaza,1.3038669,103.83413,kml_42,ORCHARD,CENTRAL REGION
1221,Opp Four Seasons Hotel,1.3045375,103.82915,kml_44,RIVER VALLEY,CENTRAL REGION
1222,Bef Tomlinson Rd,1.3039738,103.826996,kml_44,RIVER VALLEY,CENTRAL REGION
1223,Grange Residences,1.30392,103.82334,kml_33,TANGLIN,CENTRAL REGION
1224,Aft Cuscaden Rd,1.3041995,103.82355,kml_42,ORCHARD,CENTRAL REGION
1225,British Council,1.305435,103.82178,kml_33,TANGLIN,CENTRAL REGION
1226,Opp British Council,1.3060898,103.82122,kml_33,TANGLIN,CENTRAL REGION
1227,Aft Tomlinson Rd,1.3060263,103.82568,kml_33,TANGLIN,CENTRAL REGION
1228,Delfi Orchard,1.3070135,103.828354,kml_42,ORCHARD,CENTRAL REGION
1229,Royal Thai Embassy,1.3058797,103.83049,kml_42,ORCHARD,CENTRAL REGION
1230,Orchard Stn/Tang Plaza,1.3044606,103.83295,kml_42,ORCHARD,CENTRAL REGION
1231,The Regent S'pore,1.3048866,103.8255,kml_42,ORCHARD,CENTRAL REGION
1232,Royal Plaza On Scotts,1.3070223,103.83266,kml_42,ORCHARD,CENTRAL REGION
1233,Thong Teck Bldg,1.3078381,103.83305,kml_42,ORCHARD,CENTRAL REGION
1234,Far East Plaza,1.30732,103.83316,kml_42,ORCHARD,CENTRAL REGION
1235,Bt Merah Int,1.2821015,103.81722,kml_1,BUKIT MERAH,CENTRAL REGION
1236,Bt Merah Int,1.2821015,103.81722,kml_1,BUKIT MERAH,CENTRAL REGION
1237,BEF NEIL RD,1.2777381,103.837494,kml_1,BUKIT MERAH,CENTRAL REGION
1238,Aft Hosp Dr,1.2783204,103.83762,kml_1,BUKIT MERAH,CENTRAL REGION
1239,Outram Pk Stn Exit F/SGH,1.2790082,103.8386,kml_1,BUKIT MERAH,CENTRAL REGION
1241,Blk 3,1.2774484,103.83839,kml_1,BUKIT MERAH,CENTRAL REGION
1243,BEF KAMPONG BAHRU TER,1.2760583,103.83519,kml_1,BUKIT MERAH,CENTRAL REGION
1244,OPP KAMPONG BAHRU TER,1.2762331,103.83484,kml_1,BUKIT MERAH,CENTRAL REGION
1245,Blk 149,1.2774116,103.832146,kml_1,BUKIT MERAH,CENTRAL REGION
1246,Opp Blk 149,1.2773967,103.83275,kml_1,BUKIT MERAH,CENTRAL REGION
1247,Blk 140,1.2786047,103.82948,kml_1,BUKIT MERAH,CENTRAL REGION
1248,Opp Blk 140,1.2785547,103.830086,kml_1,BUKIT MERAH,CENTRAL REGION
1249,Blk 111,1.2804531,103.826385,kml_1,BUKIT MERAH,CENTRAL REGION
1250,Blk 201,1.280395,103.82709,kml_1,BUKIT MERAH,CENTRAL REGION
1251,Opp Blk 120,1.2822783,103.82242,kml_1,BUKIT MERAH,CENTRAL REGION
1253,Opp Blk 120,1.2822783,103.82242,kml_1,BUKIT MERAH,CENTRAL REGION
1254,Blk 119,1.2829233,103.821655,kml_1,BUKIT MERAH,CENTRAL REGION
1255,Bt Merah Town Ctr,1.283941,103.81784,kml_1,BUKIT MERAH,CENTRAL REGION
1256,Opp Bt Merah Town Ctr,1.2842093,103.81766,kml_1,BUKIT MERAH,CENTRAL REGION
1257,OPP BT MERAH SEC SCH,1.285062,103.81378,kml_1,BUKIT MERAH,CENTRAL REGION
1258,BT MERAH SEC SCH,1.2853532,103.813705,kml_1,BUKIT MERAH,CENTRAL REGION
1259,Opp Blk 28,1.2859284,103.80936,kml_1,BUKIT MERAH,CENTRAL REGION
1260,Opp Pacific Tech Ctr,1.2859801,103.811226,kml_1,BUKIT MERAH,CENTRAL REGION
1261,Opp Blk 2,1.2861915,103.80686,kml_1,BUKIT MERAH,CENTRAL REGION
1262,Blk 1,1.2863513,103.8081,kml_1,BUKIT MERAH,CENTRAL REGION
1263,Blk 18,1.2858385,103.83238,kml_1,BUKIT MERAH,CENTRAL REGION
1264,Blk 1,1.286068,103.83283,kml_1,BUKIT MERAH,CENTRAL REGION
1265,Ctrl Green Condo,1.2857205,103.82853,kml_1,BUKIT MERAH,CENTRAL REGION
1266,Opp Tiong Bahru Stn,1.2859313,103.82669,kml_1,BUKIT MERAH,CENTRAL REGION
1267,Tiong Bahru Stn,1.2859997,103.827484,kml_1,BUKIT MERAH,CENTRAL REGION
1268,Opp Tiong Bahru Pk,1.287368,103.82346,kml_1,BUKIT MERAH,CENTRAL REGION
1269,Tiong Bahru Pk,1.2872233,103.82396,kml_1,BUKIT MERAH,CENTRAL REGION
1270,BEF AR-RABITAH MQUE,1.288504,103.8211,kml_1,BUKIT MERAH,CENTRAL REGION
1271,Blk 104A CP,1.288588,103.82183,kml_1,BUKIT MERAH,CENTRAL REGION
1272,Blk 78,1.2886002,103.81903,kml_1,BUKIT MERAH,CENTRAL REGION
1273,Delta Swim Cplx,1.2887572,103.81937,kml_1,BUKIT MERAH,CENTRAL REGION
1274,Opp Redhill Stn,1.2892815,103.81663,kml_1,BUKIT MERAH,CENTRAL REGION
1275,Redhill Stn,1.2895464,103.81673,kml_1,BUKIT MERAH,CENTRAL REGION
1276,Porsche Ctr S'pore,1.290755,103.81144,kml_1,BUKIT MERAH,CENTRAL REGION
1277,Opp Motor Image,1.2908952,103.81191,kml_1,BUKIT MERAH,CENTRAL REGION
1278,Ganges Ctr,1.2903291,103.831116,kml_1,BUKIT MERAH,CENTRAL REGION
1279,Opp Harvest Mansions,1.2905214,103.83178,kml_1,BUKIT MERAH,CENTRAL REGION
1280,Blk 51 CP,1.2904185,103.82788,kml_1,BUKIT MERAH,CENTRAL REGION
1281,Blk 79,1.2906069,103.82865,kml_1,BUKIT MERAH,CENTRAL REGION
1282,Gan Eng Seng Sec Sch,1.2906166,103.82362,kml_1,BUKIT MERAH,CENTRAL REGION
1283,Opp Gan Eng Seng Sec Sch,1.2908814,103.82408,kml_1,BUKIT MERAH,CENTRAL REGION
1284,Delta Sports Hall,1.2909033,103.82047,kml_1,BUKIT MERAH,CENTRAL REGION
1285,Opp Delta Sports Hall,1.2912533,103.82058,kml_1,BUKIT MERAH,CENTRAL REGION
1286,Opp Tanglin View,1.29116,103.81757,kml_1,BUKIT MERAH,CENTRAL REGION
1287,Tanglin View,1.2915137,103.81757,kml_1,BUKIT MERAH,CENTRAL REGION
1288,SIS Bldg,1.2915384,103.81445,kml_1,BUKIT MERAH,CENTRAL REGION
1289,Opp SIS Bldg,1.29187,103.81441,kml_24,QUEENSTOWN,CENTRAL REGION
1290,Bef Dawson Rd,1.2921586,103.81066,kml_1,BUKIT MERAH,CENTRAL REGION
1291,Aft Dawson Rd,1.292335,103.81146,kml_24,QUEENSTOWN,CENTRAL REGION
1296,Aft Margaret Dr,1.2942833,103.81588,kml_24,QUEENSTOWN,CENTRAL REGION
1297,Crescent Girls' Sch,1.2936467,103.81597,kml_1,BUKIT MERAH,CENTRAL REGION
1298,Bef Bt Merah Ctrl,1.281363,103.818344,kml_1,BUKIT MERAH,CENTRAL REGION
1299,Aft Bt Merah Ctrl,1.2811583,103.81857,kml_1,BUKIT MERAH,CENTRAL REGION
1300,Opp Blk 116,1.2848464,103.820595,kml_1,BUKIT MERAH,CENTRAL REGION
1301,Blk 116,1.2849834,103.821045,kml_1,BUKIT MERAH,CENTRAL REGION
1302,Bef Tiong Bahru Rd,1.286755,103.82205,kml_1,BUKIT MERAH,CENTRAL REGION
1303,Aft Tiong Bahru Rd,1.2872384,103.82259,kml_1,BUKIT MERAH,CENTRAL REGION
1304,Cendex Ctr,1.280381,103.82353,kml_1,BUKIT MERAH,CENTRAL REGION
1305,Opp Cendex Ctr,1.2803748,103.823875,kml_1,BUKIT MERAH,CENTRAL REGION
1306,Blk 129,1.2836508,103.8245,kml_1,BUKIT MERAH,CENTRAL REGION
1307,Blk 25B,1.283736,103.8249,kml_1,BUKIT MERAH,CENTRAL REGION
1308,Opp Blk 48,1.2890698,103.82559,kml_1,BUKIT MERAH,CENTRAL REGION
1309,Blk 48,1.2887583,103.82574,kml_1,BUKIT MERAH,CENTRAL REGION
1310,Opp Melati Blk 2,1.2762711,103.83125,kml_1,BUKIT MERAH,CENTRAL REGION
1311,Melati Blk 2,1.2758816,103.83019,kml_1,BUKIT MERAH,CENTRAL REGION
1312,Shriro Hse,1.2881674,103.811676,kml_1,BUKIT MERAH,CENTRAL REGION
1313,Blk 50,1.2878822,103.81099,kml_1,BUKIT MERAH,CENTRAL REGION
1314,Opp Blk 53,1.2891299,103.812805,kml_1,BUKIT MERAH,CENTRAL REGION
1315,Blk 52,1.2884202,103.81258,kml_1,BUKIT MERAH,CENTRAL REGION
1316,Blk 63B,1.2889706,103.81503,kml_1,BUKIT MERAH,CENTRAL REGION
1317,Blk 54,1.2892779,103.81405,kml_1,BUKIT MERAH,CENTRAL REGION
1318,ENABLING VILLAGE,1.2870839,103.813995,kml_1,BUKIT MERAH,CENTRAL REGION
1319,OPP ENABLING VILLAGE,1.2874795,103.814186,kml_1,BUKIT MERAH,CENTRAL REGION
1320,Opp Blk 44,1.286569,103.81161,kml_1,BUKIT MERAH,CENTRAL REGION
1321,Blk 44,1.2866656,103.81195,kml_1,BUKIT MERAH,CENTRAL REGION
1322,Opp Blk 71,1.2876238,103.81725,kml_1,BUKIT MERAH,CENTRAL REGION
1323,Blk 72,1.2875472,103.8164,kml_1,BUKIT MERAH,CENTRAL REGION
1324,Opp Blk 73,1.2878419,103.81797,kml_1,BUKIT MERAH,CENTRAL REGION
1325,Blk 73,1.2881163,103.81779,kml_1,BUKIT MERAH,CENTRAL REGION
1326,Blk 104,1.2810584,103.82528,kml_1,BUKIT MERAH,CENTRAL REGION
1327,Blk 4,1.291728,103.82612,kml_1,BUKIT MERAH,CENTRAL REGION
1328,Blk 403A,1.3892503,103.872986,kml_27,SENGKANG,NORTH-EAST REGION
1329,Opp Blks 34/35,1.3191547,103.742134,kml_9,JURONG EAST,WEST REGION
1330,Opp Blk 36,1.2888343,103.80925,kml_1,BUKIT MERAH,CENTRAL REGION
1332,Blk 161,1.2832999,103.815475,kml_1,BUKIT MERAH,CENTRAL REGION
1333,Blk 1003,1.2836233,103.81473,kml_1,BUKIT MERAH,CENTRAL REGION
1334,Ghim Moh Ter,1.3110673,103.78932,kml_24,QUEENSTOWN,CENTRAL REGION
1335,Ghim Moh Ter,1.3110673,103.78932,kml_24,QUEENSTOWN,CENTRAL REGION
1336,Pk Hotel Alexandra,1.2867963,103.80566,kml_1,BUKIT MERAH,CENTRAL REGION
1337,Aft Queenstown NPC HQ,1.2894181,103.802284,kml_24,QUEENSTOWN,CENTRAL REGION
1338,Blk 166,1.2901347,103.802025,kml_24,QUEENSTOWN,CENTRAL REGION
1339,Opp Queen's Cl,1.2911967,103.80045,kml_24,QUEENSTOWN,CENTRAL REGION
1340,Blk 19,1.2924576,103.79999,kml_24,QUEENSTOWN,CENTRAL REGION
1341,Aft C'wealth Dr,1.296245,103.79952,kml_24,QUEENSTOWN,CENTRAL REGION
1342,Opp Blessed Sacrament Ch,1.2954609,103.79952,kml_24,QUEENSTOWN,CENTRAL REGION
1343,Opp Queenstown Polyclinic,1.2987217,103.8003,kml_24,QUEENSTOWN,CENTRAL REGION
1344,Queenstown Polyclinic,1.298829,103.80097,kml_24,QUEENSTOWN,CENTRAL REGION
1345,Opp Queensway Sec Sch,1.3026577,103.801186,kml_24,QUEENSTOWN,CENTRAL REGION
1346,Queensway Sec Sch,1.3023685,103.80162,kml_24,QUEENSTOWN,CENTRAL REGION
1347,Blk 97,1.306213,103.80171,kml_24,QUEENSTOWN,CENTRAL REGION
1348,Opp Blk 95,1.3054414,103.80185,kml_24,QUEENSTOWN,CENTRAL REGION
1349,Viz Holland,1.3085197,103.80258,kml_3,BUKIT TIMAH,CENTRAL REGION
1350,Opp Holland Hill Lodge,1.3094614,103.80334,kml_33,TANGLIN,CENTRAL REGION
1351,Tulip Gdn,1.3121945,103.80367,kml_3,BUKIT TIMAH,CENTRAL REGION
1352,Opp Tulip Gdn,1.3130534,103.804375,kml_33,TANGLIN,CENTRAL REGION
1353,Farrer Rd Mkt,1.3161497,103.80596,kml_3,BUKIT TIMAH,CENTRAL REGION
1354,Spanish Village,1.3155247,103.80574,kml_33,TANGLIN,CENTRAL REGION
1355,Farrer Rd Stn Exit B,1.3178016,103.80772,kml_3,BUKIT TIMAH,CENTRAL REGION
1356,Farrer Rd Stn Exit A,1.3174783,103.80785,kml_33,TANGLIN,CENTRAL REGION
1357,Blk 53A CP,1.2931986,103.80745,kml_24,QUEENSTOWN,CENTRAL REGION
1358,Queenstown Stn Exit A/D,1.2946371,103.805824,kml_24,QUEENSTOWN,CENTRAL REGION
1359,Queenstown Stn Exit B/C,1.2950641,103.80596,kml_24,QUEENSTOWN,CENTRAL REGION
1360,Blk 42,1.2986358,103.802475,kml_24,QUEENSTOWN,CENTRAL REGION
1361,Aft Ch Of Our Saviour,1.2980044,103.80363,kml_24,QUEENSTOWN,CENTRAL REGION
1362,C'Wealth Stn Exit A/D,1.3021331,103.79839,kml_24,QUEENSTOWN,CENTRAL REGION
1363,C'Wealth Stn Exit B/C,1.302705,103.79838,kml_24,QUEENSTOWN,CENTRAL REGION
1364,Opp Blk 7B,1.3053566,103.7948,kml_24,QUEENSTOWN,CENTRAL REGION
1365,Blk 8,1.3062752,103.79428,kml_24,QUEENSTOWN,CENTRAL REGION
1366,Opp Blk 43,1.3072233,103.792274,kml_24,QUEENSTOWN,CENTRAL REGION
1367,Blk 43,1.3074014,103.79254,kml_24,QUEENSTOWN,CENTRAL REGION
1368,The Star Vista,1.3080164,103.788376,kml_24,QUEENSTOWN,CENTRAL REGION
1369,Blk 15,1.3083797,103.78843,kml_24,QUEENSTOWN,CENTRAL REGION
1370,CSC Dempsey Clubhse,1.3069264,103.81187,kml_33,TANGLIN,CENTRAL REGION
1371,Opp Peirce Rd,1.3081728,103.81039,kml_33,TANGLIN,CENTRAL REGION
1372,Aft Peirce Rd,1.3083878,103.809395,kml_33,TANGLIN,CENTRAL REGION
1373,Great Eastern Mansions,1.309885,103.80717,kml_33,TANGLIN,CENTRAL REGION
1374,Lien Twrs,1.3100222,103.80544,kml_33,TANGLIN,CENTRAL REGION
1375,Sommerville Pk,1.3106006,103.80523,kml_33,TANGLIN,CENTRAL REGION
1376,Aft Estoril Mansions,1.3111532,103.8012,kml_3,BUKIT TIMAH,CENTRAL REGION
1377,Fairlodge,1.3115286,103.80166,kml_3,BUKIT TIMAH,CENTRAL REGION
1378,Opp Blk 21,1.3111988,103.79274,kml_24,QUEENSTOWN,CENTRAL REGION
1379,Holland Village,1.3122317,103.79445,kml_24,QUEENSTOWN,CENTRAL REGION
1380,Opp Holland Village,1.3125612,103.79454,kml_3,BUKIT TIMAH,CENTRAL REGION
1381,Aft East Sussex Lane,1.3147345,103.790085,kml_3,BUKIT TIMAH,CENTRAL REGION
1382,Aft Coronation Rd West,1.3146688,103.790695,kml_3,BUKIT TIMAH,CENTRAL REGION
1383,Aft Tan Boon Chong Ave,1.316227,103.78852,kml_3,BUKIT TIMAH,CENTRAL REGION
1384,Opp Tan Boon Chong Ave,1.3161889,103.78904,kml_3,BUKIT TIMAH,CENTRAL REGION
1385,Cold Storage Jelita,1.3179278,103.78593,kml_3,BUKIT TIMAH,CENTRAL REGION
1386,Opp Cold Storage Jelita,1.3182697,103.78559,kml_3,BUKIT TIMAH,CENTRAL REGION
1387,Hse No. 578,1.3180398,103.7879,kml_3,BUKIT TIMAH,CENTRAL REGION
1388,Hse No. 589,1.3186245,103.78843,kml_3,BUKIT TIMAH,CENTRAL REGION
1389,Hse No. 532,1.3198963,103.789185,kml_3,BUKIT TIMAH,CENTRAL REGION
1390,Opp Hse No. 516,1.3203064,103.7896,kml_3,BUKIT TIMAH,CENTRAL REGION
1391,Opp Regent Villa,1.3212314,103.7901,kml_3,BUKIT TIMAH,CENTRAL REGION
1392,Regent Villa,1.3223614,103.79098,kml_3,BUKIT TIMAH,CENTRAL REGION
1393,Opp Dynasty Gdn II,1.3232092,103.79144,kml_3,BUKIT TIMAH,CENTRAL REGION
1394,Dynasty Lodge,1.3239864,103.792046,kml_3,BUKIT TIMAH,CENTRAL REGION
1395,Garlick Ville,1.325515,103.79283,kml_3,BUKIT TIMAH,CENTRAL REGION
1396,Opp Garlick Ville,1.3256661,103.793076,kml_3,BUKIT TIMAH,CENTRAL REGION
1397,Blk 13,1.3093457,103.78945,kml_24,QUEENSTOWN,CENTRAL REGION
1398,Opp Blk 13,1.3093102,103.78969,kml_24,QUEENSTOWN,CENTRAL REGION
1399,Buona Vista Stn Exit C,1.306497,103.79058,kml_24,QUEENSTOWN,CENTRAL REGION
1400,Buona Vista Stn Exit D,1.3063259,103.79085,kml_24,QUEENSTOWN,CENTRAL REGION
1401,Blk 691A CP,1.3424622,103.70554,kml_10,JURONG WEST,WEST REGION
1402,Buona Vista Ter,1.30917,103.792366,kml_24,QUEENSTOWN,CENTRAL REGION
1403,Buona Vista Ter,1.30917,103.792366,kml_24,QUEENSTOWN,CENTRAL REGION
1404,Blk 10A,1.3084114,103.79328,kml_24,QUEENSTOWN,CENTRAL REGION
1405,Blk 46,1.309065,103.79293,kml_24,QUEENSTOWN,CENTRAL REGION
1406,Holland V Stn/Blk12,1.3090672,103.795074,kml_24,QUEENSTOWN,CENTRAL REGION
1407,Blk 9,1.3076441,103.79433,kml_24,QUEENSTOWN,CENTRAL REGION
1408,Holland V Stn Exit A,1.3110298,103.79604,kml_3,BUKIT TIMAH,CENTRAL REGION
1409,Opp Blk 115B,1.30454,103.79836,kml_24,QUEENSTOWN,CENTRAL REGION
1410,Blk 92,1.3060647,103.8003,kml_24,QUEENSTOWN,CENTRAL REGION
1411,Blk 58,1.2978041,103.79754,kml_24,QUEENSTOWN,CENTRAL REGION
1412,Blk 37B,1.2984053,103.7976,kml_24,QUEENSTOWN,CENTRAL REGION
1413,Blk 72,1.3003497,103.79707,kml_24,QUEENSTOWN,CENTRAL REGION
1414,Blk 50,1.3009706,103.79685,kml_24,QUEENSTOWN,CENTRAL REGION
1415,Queensway Sec Sch,1.3011351,103.80189,kml_24,QUEENSTOWN,CENTRAL REGION
1416,Opp The Fisherman Ch,1.299519,103.803154,kml_24,QUEENSTOWN,CENTRAL REGION
1418,Queenstown Lib,1.2981151,103.80601,kml_24,QUEENSTOWN,CENTRAL REGION
1419,Opp Queenstown Lib,1.298817,103.8044,kml_24,QUEENSTOWN,CENTRAL REGION
1420,Opp Queenstown Pr Sch,1.297102,103.80764,kml_24,QUEENSTOWN,CENTRAL REGION
1421,Queenstown Pr Sch,1.2968506,103.807884,kml_24,QUEENSTOWN,CENTRAL REGION
1422,Alexandra Hosp,1.2859468,103.80252,kml_24,QUEENSTOWN,CENTRAL REGION
1423,Opp Queensway Shop Ctr,1.2866575,103.803345,kml_1,BUKIT MERAH,CENTRAL REGION
1424,Anchorpoint,1.288571,103.80543,kml_24,QUEENSTOWN,CENTRAL REGION
1425,Bef IKEA Ind Bldg,1.2890311,103.80609,kml_1,BUKIT MERAH,CENTRAL REGION
1426,Opp Lea Hin Hardware Fty,1.2910883,103.80753,kml_24,QUEENSTOWN,CENTRAL REGION
1427,Lea Hin Hardware Fty,1.2911705,103.80786,kml_1,BUKIT MERAH,CENTRAL REGION
1428,Opp Queens,1.2923598,103.805786,kml_24,QUEENSTOWN,CENTRAL REGION
1429,Tiong Ghee Tp,1.291267,103.80409,kml_24,QUEENSTOWN,CENTRAL REGION
1430,Blk 166,1.2910739,103.802475,kml_24,QUEENSTOWN,CENTRAL REGION
1431,Blk 158,1.2925649,103.80303,kml_24,QUEENSTOWN,CENTRAL REGION
1432,Blk 157,1.2929919,103.80401,kml_24,QUEENSTOWN,CENTRAL REGION
1433,Blk 153,1.294208,103.80315,kml_24,QUEENSTOWN,CENTRAL REGION
1434,Blk 163,1.2918897,103.802124,kml_24,QUEENSTOWN,CENTRAL REGION
1435,Bef Moonbeam Wk,1.3190764,103.78243,kml_3,BUKIT TIMAH,CENTRAL REGION
1436,Opp Moonbeam Wk,1.3195837,103.78244,kml_3,BUKIT TIMAH,CENTRAL REGION
1437,Pandan Valley Condo,1.3208009,103.779625,kml_3,BUKIT TIMAH,CENTRAL REGION
1438,Opp Pandan Valley Condo,1.3210453,103.78019,kml_3,BUKIT TIMAH,CENTRAL REGION
1439,Aft Pandan Valley,1.3204917,103.776535,kml_3,BUKIT TIMAH,CENTRAL REGION
1440,Opp Pandan Valley,1.3209113,103.77656,kml_3,BUKIT TIMAH,CENTRAL REGION
1441,Pine Gr Condo,1.320429,103.77506,kml_3,BUKIT TIMAH,CENTRAL REGION
1442,Opp Pine Gr Condo,1.3207273,103.77516,kml_3,BUKIT TIMAH,CENTRAL REGION
1443,Blk 109,1.321785,103.770874,kml_7,CLEMENTI,WEST REGION
1444,Opp Blk 109A,1.3214331,103.77104,kml_3,BUKIT TIMAH,CENTRAL REGION
1445,Blk 116,1.3240225,103.772194,kml_7,CLEMENTI,WEST REGION
1446,Opp Blk 116,1.3238319,103.77263,kml_3,BUKIT TIMAH,CENTRAL REGION
1447,Maju Camp,1.3264681,103.77543,kml_7,CLEMENTI,WEST REGION
1448,Opp Maju Camp,1.3262612,103.77571,kml_3,BUKIT TIMAH,CENTRAL REGION
1449,SIM HQ,1.3291831,103.777145,kml_3,BUKIT TIMAH,CENTRAL REGION
1450,Opp SIM HQ,1.3278381,103.7767,kml_3,BUKIT TIMAH,CENTRAL REGION
1451,Ngee Ann Poly,1.332439,103.77769,kml_3,BUKIT TIMAH,CENTRAL REGION
1452,Opp Ngee Ann Poly,1.3308195,103.77801,kml_3,BUKIT TIMAH,CENTRAL REGION
1453,Bef Clementi Rd,1.3191179,103.77223,kml_3,BUKIT TIMAH,CENTRAL REGION
1454,Police KINS Trg Camp,1.319646,103.77279,kml_3,BUKIT TIMAH,CENTRAL REGION
1455,Blk 7,1.3116484,103.787155,kml_24,QUEENSTOWN,CENTRAL REGION
1456,Blk 3,1.3118211,103.78732,kml_24,QUEENSTOWN,CENTRAL REGION
1457,Aft Grove Ave,1.3141594,103.785065,kml_3,BUKIT TIMAH,CENTRAL REGION
1458,Aft Mt Sinai Lane,1.3145318,103.78504,kml_24,QUEENSTOWN,CENTRAL REGION
1459,Opp Henry Pk,1.3157439,103.782394,kml_3,BUKIT TIMAH,CENTRAL REGION
1460,Henry Pk,1.315769,103.78266,kml_3,BUKIT TIMAH,CENTRAL REGION
1461,Bef Moonbeam Terr,1.3186506,103.78127,kml_3,BUKIT TIMAH,CENTRAL REGION
1462,Pandan Valley,1.3191655,103.777245,kml_3,BUKIT TIMAH,CENTRAL REGION
1463,Montview,1.316795,103.77699,kml_3,BUKIT TIMAH,CENTRAL REGION
1464,Bef Mt Sinai Dr,1.316427,103.78023,kml_3,BUKIT TIMAH,CENTRAL REGION
1465,Opp Village Twr,1.31548,103.778206,kml_3,BUKIT TIMAH,CENTRAL REGION
1466,Logishub @ Clementi,1.3267083,103.76399,kml_7,CLEMENTI,WEST REGION
1467,Opp Logishub @ Clementi,1.326532,103.7643,kml_7,CLEMENTI,WEST REGION
1468,Opp S'pore Botanic Gdns,1.306516,103.81922,kml_33,TANGLIN,CENTRAL REGION
1469,S'pore Botanic Gdns,1.306738,103.82013,kml_33,TANGLIN,CENTRAL REGION
1470,Aft Min Of Foreign Affairs,1.3063397,103.81431,kml_33,TANGLIN,CENTRAL REGION
1471,Bef Tyersall Ave,1.3067179,103.81452,kml_33,TANGLIN,CENTRAL REGION
1472,Opp Chatsworth Rd,1.2991297,103.81708,kml_33,TANGLIN,CENTRAL REGION
1473,Bef Chatsworth Rd,1.2998158,103.817444,kml_33,TANGLIN,CENTRAL REGION
1474,Aft Rochalie Dr,1.3024284,103.81968,kml_33,TANGLIN,CENTRAL REGION
1475,Bef Rochalie Dr,1.3026167,103.82045,kml_33,TANGLIN,CENTRAL REGION
1476,Opp Valley Pt,1.2933431,103.82636,kml_33,TANGLIN,CENTRAL REGION
1477,Valley Pt,1.2932827,103.82664,kml_33,TANGLIN,CENTRAL REGION
1478,STELLAR RV,1.2947668,103.82853,kml_33,TANGLIN,CENTRAL REGION
1479,RV RESIDENCES,1.29488,103.82881,kml_33,TANGLIN,CENTRAL REGION
1480,Riva Lodge,1.296362,103.83225,kml_44,RIVER VALLEY,CENTRAL REGION
1481,The Cosmopolitan,1.2961221,103.83229,kml_46,SINGAPORE RIVER,CENTRAL REGION
1482,St. Thomas Wk,1.2959114,103.83624,kml_44,RIVER VALLEY,CENTRAL REGION
