origin_location_id,destination_location_id,section_of_day,mean_distance,count_trips,origin_code,destination_code,origin_lat,destination_lat,origin_lon,destination_lon
6739,4298,morning,2.0,14,65239,67141,1.3941046,1.3860211,103.91604,103.903534
117,101,evening,2.5,14,117,101,1.333728882,1.26547264,103.8306903,103.821446
1256,1250,evening,1.1,20,10099,10079,1.2842093,1.280395,103.81766,103.82709
1508,5678,afternoon,1.4,15,14031,10129,1.2762427,1.28232,103.82306,103.828575
6785,1809,evening,2.4,13,28009,20269,1.33235,1.3215178,103.74066,103.74581
3835,3847,afternoon,1.6,16,59209,59271,1.4385661,1.4362832,103.84021,103.82855
4203,4201,morning,0.3,2,66049,66039,1.3553548,1.3547513,103.868965,103.86669
6513,6927,evening,0.5,1,65209,65009,1.4004056,1.4037063,103.90388,103.902245
4492,4480,afternoon,0.7,21,75159,75081,1.3540511,1.3498694,103.931465,103.934265
22,8,morning,16.0,20,22,8,1.340463766,1.302438735,103.6369324,103.7983136
101,105,evening,5.6,72,101,105,1.26547264,1.326076883,103.821446,103.8893356
5348,4290,morning,1.6,18,67379,67101,1.3927256,1.3914315,103.88701,103.89957
3383,3375,morning,1.2,11,52179,52139,1.3406901,1.3327184,103.84804,103.84405
3341,3297,morning,3.3,22,51069,50069,1.3412578,1.3170216,103.8366,103.841644
4164,6095,morning,1.8,13,64611,67449,1.3783734,1.3920329,103.88446,103.893074
4291,6456,evening,1.2,11,67109,67389,1.3910289,1.3942438,103.89999,103.888695
5169,5170,evening,0.4,6,96169,96171,1.3422623,1.3422358,103.95347,103.955925
6330,6303,morning,0.8,29,58329,58419,1.4505019,1.4546446,103.81656,103.81584
3734,3834,morning,3.4,13,57129,59201,1.4341866,1.4387159,103.826416,103.840355
5677,1509,morning,1.4,12,10121,14039,1.2825992,1.2766364,103.8289,103.823456
6456,4303,morning,2.1,13,67389,67171,1.3942438,1.387312,103.888695,103.89898
3558,4246,morning,1.7,13,54261,66341,1.3694694,1.3711419,103.85075,103.86525
1306,1308,morning,0.6,14,10371,10381,1.2836508,1.2890698,103.8245,103.82559
1152,1255,morning,3.3,10,5631,10091,1.2734605,1.283941,103.84035,103.81784
2325,2319,evening,1.0,11,27391,27361,1.348427,1.3429449,103.69631,103.69452
132,133,morning,0.5,14,132,133,1.284748969,1.313607102,103.8444484,103.8378098
3369,3905,afternoon,0.7,12,52081,60081,1.3308139,1.3293122,103.86084,103.866295
27,30,night,11.2,14,27,30,1.329989089,1.449050821,103.6396662,103.8200504
5393,6789,morning,1.6,4,52301,52009,1.3341104,1.3320209,103.85463,103.846924
43,30,evening,12.9,18,43,30,1.409612685,1.449050821,103.9048099,103.8200504
2769,2765,evening,0.8,11,43491,43471,1.363954,1.35797,103.74715,103.74731
6919,1149,afternoon,3.5,11,10009,5519,1.2821015,1.2755347,103.81722,103.841125
2889,6122,morning,2.1,11,44399,44689,1.3830628,1.37811,103.74851,103.7385
5,1,morning,5.9,15,5,1,1.289562726,1.319778952,103.8168209,103.9032339
1,5,evening,5.9,15,1,5,1.319778952,1.289562726,103.9032339,103.8168209
118,120,morning,1.1,34,118,120,1.306201905,1.292478928,103.8825153,103.8443255
3544,3551,afternoon,1.2,12,54199,54231,1.3743,1.3696601,103.83767,103.84194
30,27,morning,11.2,23,30,27,1.449050821,1.329989089,103.8200504,103.6396662
6659,4916,afternoon,1.2,13,84009,84381,1.3245387,1.3307867,103.92904,103.92426
1901,1931,evening,2.1,12,21459,21609,1.3455805,1.3377516,103.71491,103.72102
1675,1784,morning,0.6,96,17171,20101,1.314974,1.3199371,103.76503,103.76222
1930,1900,morning,2.2,12,21601,21451,1.3372703,1.3452483,103.7211,103.71473
5066,5018,afternoon,1.27,12,93019,92069,1.3078761,1.3056631,103.92112,103.911
2390,2416,morning,1.2,50,28331,28471,1.3420439,1.3481115,103.73805,103.73225
1886,2295,morning,2.5,11,21371,27181,1.3452272,1.3558758,103.70618,103.68903
133,132,evening,0.5,14,133,132,1.313607102,1.284748969,103.8378098,103.8444484
57,55,morning,1.1,18,57,55,1.378602766,1.393909226,103.7490799,103.9125574
1680,6655,afternoon,0.8,12,17201,17009,1.3205571,1.3149158,103.76735,103.76412
55,57,afternoon,1.1,11,55,57,1.393909226,1.378602766,103.9125574,103.7490799
1671,1675,morning,0.7,50,17151,17171,1.3116952,1.314974,103.76961,103.76503
4802,4007,afternoon,6.2,12,83099,63099,1.3207638,1.3535795,103.918106,103.890976
2325,1999,evening,1.81,21,27391,22239,1.348427,1.3408197,103.69631,103.69742
30,43,morning,12.9,41,30,43,1.449050821,1.409612685,103.8200504,103.9048099
4906,6651,afternoon,0.6,13,84331,84009,1.3289883,1.3245387,103.931,103.92904
6790,5392,evening,1.7,1,52009,52309,1.3320209,1.333903,103.846924,103.854675
3906,3370,afternoon,0.7,12,60089,52089,1.3286506,1.329917,103.86616,103.860275
1658,1652,morning,0.8,14,17079,17049,1.3096831,1.3047063,103.759995,103.764595
4916,4906,morning,1.4,13,84381,84331,1.3307867,1.3289883,103.92426,103.931
2901,2889,morning,1.6,13,44519,44399,1.3791475,1.3830628,103.73971,103.74851
6772,1672,afternoon,1.1,28,17009,17159,1.3149158,1.3119756,103.76412,103.76981
5542,5548,morning,1.7,25,65321,65351,1.399427,1.405894,103.916595,103.904724
2416,2391,afternoon,1.0,14,28471,28339,1.3481115,1.3427051,103.73225,103.73737
120,118,morning,1.1,38,120,118,1.292478928,1.306201905,103.8443255,103.8825153
1998,2326,morning,1.88,42,22231,27399,1.3407949,1.3486646,103.69718,103.6964
5549,5543,afternoon,1.7,11,65359,65329,1.405523,1.399888,103.90435,103.91612
4006,4801,morning,6.2,13,63091,83081,1.353855,1.3213869,103.89147,103.917366
5050,5065,evening,1.1,27,92239,93011,1.30438,1.3082297,103.91266,103.92152
6772,1820,morning,4.2,19,17009,20331,1.3149158,1.3132914,103.76412,103.74926
4911,4890,night,0.9,12,84359,84231,1.327877,1.3317387,103.934074,103.93855
3571,3511,morning,1.5,13,54329,53391,1.3644978,1.354443,103.85248,103.84696
3290,3367,afternoon,1.7,12,50031,52071,1.3213781,1.3299142,103.84175,103.84382
1945,1933,morning,0.9,6,21689,21619,1.3424199,1.3379351,103.714424,103.71816
5780,1675,morning,0.9,25,16891,17171,1.3098218,1.314974,103.76816,103.76503
1309,1307,morning,0.6,13,10389,10379,1.2887583,1.283736,103.82574,103.8249
1757,1363,morning,2.0,14,19029,11169,1.3095609,1.302705,103.78202,103.79838
1480,1482,morning,0.4,35,13071,13081,1.296362,1.2959114,103.83225,103.83624
3860,3848,morning,2.2,24,59359,59281,1.428441,1.4228063,103.84072,103.840706
4580,6821,evening,1.3,11,76409,75009,1.3548467,1.3540756,103.9508,103.94339
4536,4615,morning,3.0,11,76141,77141,1.3536669,1.3738031,103.94609,103.9453
50,57,morning,3.7,25,50,57,1.405194701,1.378602766,103.9023911,103.7490799
5169,6617,afternoon,0.7,12,96169,96291,1.3422623,1.3419356,103.95347,103.95772
4314,4298,morning,0.9,10,67221,67141,1.3911625,1.3860211,103.906395,103.903534
5173,5184,morning,1.0,11,96191,96251,1.3428566,1.340267,103.95775,103.95138
1397,1437,morning,2.1,18,11351,12031,1.3093457,1.3208009,103.78945,103.779625
3848,3859,afternoon,0.7,25,59281,59351,1.4228063,1.4287789,103.840706,103.840225
6458,4291,morning,2.4,11,67361,67109,1.390995,1.3910289,103.88835,103.89999
4949,4889,evening,1.6,5,84599,84229,1.3377261,1.3315995,103.946465,103.93531
2741,2384,afternoon,1.0,11,43341,28299,1.349722,1.3443832,103.741394,103.73667
1362,1754,afternoon,1.9,24,11161,19011,1.3021331,1.3078164,103.79839,103.78423
5013,5434,afternoon,1.7,13,92041,92229,1.3032728,1.304952,103.90583,103.91602
1820,1675,evening,3.3,19,20331,17171,1.3132914,1.314974,103.74926,103.76503
2383,2742,morning,1.0,11,28291,43349,1.3444608,1.3498914,103.73638,103.74074
3484,3570,evening,1.1,11,53249,54321,1.355383,1.3639847,103.84912,103.85238
1676,5780,evening,2.5,11,17179,16891,1.3152819,1.3098218,103.76536,103.76816
4291,6320,afternoon,1.6,10,67109,67369,1.3910289,1.3907173,103.89999,103.888535
4889,4910,evening,0.6,10,84229,84351,1.3315995,1.3276656,103.93531,103.9341
1437,1456,afternoon,2.28,15,12031,12129,1.3208009,1.3118211,103.779625,103.78732
5036,4809,morning,1.3,16,92159,83131,1.309748,1.3163114,103.916626,103.90908
3549,3954,afternoon,6.9,10,54221,62059,1.3699561,1.3517014,103.83959,103.87859
2403,1931,morning,2.3,10,28399,21609,1.3497494,1.3377516,103.71965,103.72102
6960,3562,night,1.0,10,54009,54281,1.3696877,1.3694903,103.848564,103.85601
1936,1932,morning,1.3,17,21631,21611,1.3336363,1.3383644,103.72494,103.71932
6494,4680,morning,9.9,10,65159,78209,1.3985687,1.3713651,103.906654,103.96221
2002,2326,morning,2.7,11,22251,27399,1.3407333,1.3486646,103.70266,103.6964
4596,4625,morning,1.3,12,77031,77231,1.3711634,1.376705,103.94838,103.93844
4488,4497,morning,1.6,11,75139,75219,1.3556397,1.3497114,103.93613,103.93216
3599,3571,morning,2.3,12,54489,54329,1.3756614,1.3644978,103.8558,103.85248
2638,2648,afternoon,2.3,11,42041,42111,1.334425,1.3458481,103.78689,103.77263
1250,1149,morning,2.2,33,10079,5519,1.280395,1.2755347,103.82709,103.841125
4497,4487,morning,1.7,13,75219,75131,1.3497114,1.3559482,103.93216,103.937096
2330,2319,evening,0.5,12,27419,27361,1.3457547,1.3429449,103.69282,103.69452
3300,3288,morning,1.1,14,50081,50021,1.3166317,1.3173534,103.85025,103.844215
32,34,night,2.5,11,32,34,1.349034109,1.338604054,103.74959,103.7060994
4628,4597,evening,1.3,13,77249,77039,1.3759944,1.3715912,103.93986,103.94835
4739,4776,evening,0.8,1,81111,82099,1.3186024,1.3129946,103.89212,103.89427
34,32,morning,2.5,32,34,32,1.338604054,1.349034109,103.7060994,103.74959
119,102,morning,2.0,10,119,102,1.360179171,1.292891552,103.8850503,103.860846
2649,2637,morning,2.3,36,42119,42039,1.3458251,1.3347476,103.7733,103.787796
1730,6442,afternoon,1.8,27,18119,19031,1.3000464,1.3112341,103.78467,103.77838
4650,4601,afternoon,0.7,10,77359,77059,1.368088,1.3693614,103.95002,103.95506
2561,3288,morning,1.5,22,40011,50021,1.3060641,1.3173534,103.84909,103.844215
3541,3594,morning,1.3,9,54181,54461,1.3705331,1.37748,103.83653,103.8434
6236,2915,morning,0.5,13,44809,44649,1.3850008,1.3820704,103.75978,103.76296
6443,1755,afternoon,0.8,27,19039,19019,1.3116795,1.308073,103.77869,103.78476
3570,3598,afternoon,2.6,13,54321,54481,1.3639847,1.3759949,103.85238,103.85577
2320,2329,morning,0.5,14,27369,27411,1.3428538,1.3459083,103.69411,103.69273
2914,6233,afternoon,0.6,13,44641,44801,1.3817806,1.3850352,103.762856,103.75909
3289,3301,afternoon,0.9,14,50029,50089,1.3164794,1.3166549,103.84484,103.85045
5633,1310,afternoon,3.3,26,14391,10391,1.27791,1.2762711,103.808586,103.83125
2752,2766,morning,0.9,11,43409,43479,1.3523554,1.3576524,103.74624,103.74724
6233,5407,morning,1.6,11,44801,44611,1.3850352,1.3871248,103.75909,103.76758
6889,5805,afternoon,1.2,2,44009,44571,1.385869,1.3783635,103.74579,103.743164
1216,1290,evening,4.3,17,9059,10291,1.3004426,1.2921586,103.836235,103.81066
6992,6994,morning,2.1,16,64309,63229,1.3670813,1.3575717,103.89926,103.88512
2372,2441,evening,1.7,10,28239,28649,1.3298044,1.339013,103.74307,103.74603
2843,2838,morning,1.4,13,44111,44089,1.3809413,1.376481,103.749756,103.740944
4212,4202,evening,1.0,13,66091,66041,1.3545467,1.355723,103.86145,103.86972
6145,6227,morning,2.4,18,47561,47621,1.4332082,1.4468921,103.79885,103.80983
4071,4076,morning,1.0,9,64031,64059,1.377,1.3724914,103.89366,103.89838
4699,3898,morning,1.8,21,80101,60031,1.3125193,1.3204097,103.87154,103.87008
5066,5018,morning,1.2,12,93019,92069,1.3078761,1.3056631,103.92112,103.911
2440,2371,morning,1.7,16,28641,28231,1.3391789,1.329862,103.7461,103.742485
1291,1220,morning,3.8,18,10299,9048,1.292335,1.3038669,103.81146,103.83413
6099,4130,morning,2.6,29,67461,64361,1.3857527,1.376345,103.89121,103.89055
43,30,afternoon,12.9,27,43,30,1.409612685,1.449050821,103.9048099,103.8200504
4203,4213,morning,1.0,14,66049,66099,1.3553548,1.3542747,103.868965,103.86142
6827,4604,night,3.1,14,77009,77071,1.373564,1.3781095,103.95048,103.94128
3741,6288,afternoon,3.7,12,58011,58409,1.4413561,1.4561083,103.82419,103.8181
4752,4782,morning,1.4,13,81181,82131,1.3084555,1.3095598,103.88847,103.90035
5046,5088,morning,1.7,10,92209,93129,1.31101,1.311358,103.911476,103.92481
2982,2904,morning,1.1,11,45301,44531,1.3918457,1.3842541,103.746635,103.74454
2907,2822,morning,1.1,1,44579,44009,1.3785061,1.385869,103.743454,103.74579
1311,6479,morning,3.6,40,10399,14399,1.2758816,1.2776366,103.83019,103.808586
3863,3840,morning,0.8,24,59381,59231,1.4318113,1.4353797,103.84196,103.83681
3163,3146,afternoon,4.3,11,46881,46779,1.4498302,1.4407135,103.80523,103.800705
5017,5065,afternoon,1.2,12,92061,93011,1.305853,1.3082297,103.9106,103.92152
4081,4283,morning,1.8,10,64101,67059,1.3721212,1.3870524,103.87654,103.872986
2428,2430,morning,0.6,13,28541,28561,1.3523581,1.3531854,103.71726,103.72232
4783,4753,afternoon,1.28,14,82139,81189,1.3093897,1.3082131,103.89937,103.88851
6302,3742,morning,4.0,13,58401,58019,1.4557565,1.4408511,103.818,103.82473
1263,1323,morning,1.9,25,10141,10459,1.2858385,1.2875472,103.83238,103.8164
2422,2428,morning,1.0,31,28511,28541,1.350636,1.3523581,103.723724,103.71726
1508,1257,morning,1.9,10,14031,10101,1.2762427,1.285062,103.82306,103.81378
6110,5390,morning,1.3,29,84209,84199,1.3370252,1.3255328,103.933334,103.935555
1901,2405,evening,0.9,12,21459,28409,1.3455805,1.3508115,103.71491,103.71794
107,108,afternoon,0.9,17,107,108,1.276521247,1.299759879,103.8458611,103.7874693
4733,4364,morning,2.3,15,81081,70051,1.3162167,1.336272,103.88168,103.87778
4515,4931,morning,1.4,13,75349,84479,1.3381182,1.3374211,103.93396,103.92253
5076,4759,morning,5.3,7,93069,81219,1.3116894,1.3187714,103.9224,103.88669
3145,6149,evening,0.8,20,46771,47611,1.440888,1.4438871,103.800186,103.80622
4365,4734,afternoon,2.0,14,70059,81089,1.3347762,1.3162819,103.87831,103.88202
3969,6297,morning,3.6,8,62141,70081,1.3514911,1.3322757,103.87515,103.89497
2979,2822,evening,2.2,17,45279,44009,1.3956586,1.385869,103.74541,103.74579
5389,6109,afternoon,1.3,23,84191,84201,1.3256632,1.3366005,103.93534,103.93309
2769,2765,morning,0.8,27,43491,43471,1.363954,1.35797,103.74715,103.74731
3571,3547,morning,2.6,10,54329,54211,1.3644978,1.3686122,103.85248,103.83635
4052,4071,morning,1.8,9,63349,64031,1.3668721,1.377,103.88924,103.89366
4272,3599,morning,3.1,11,66499,54489,1.3791231,1.3756614,103.88327,103.8558
4918,4906,morning,0.8,16,84401,84331,1.333165,1.3289883,103.92698,103.931
4930,4514,afternoon,1.6,10,84471,75341,1.3373331,1.338322,103.922,103.93386
108,107,morning,0.9,12,108,107,1.299759879,1.276521247,103.7874693,103.8458611
4862,4827,morning,1.1,11,84029,83239,1.3229531,1.3169597,103.92518,103.92246
5408,2915,morning,1.79,13,44619,44649,1.3869507,1.3820704,103.76764,103.76296
6660,4888,morning,1.4,27,84009,84221,1.3245387,1.331858,103.92904,103.93513
5544,5548,morning,1.2,17,65311,65351,1.402015,1.405894,103.91286,103.904724
6885,2976,morning,1.8,49,44009,45261,1.385869,1.3943151,103.74579,103.74356
2404,1900,morning,1.0,10,28401,21451,1.3506546,1.3452483,103.71861,103.71473
108,107,afternoon,0.9,16,108,107,1.299759879,1.276521247,103.7874693,103.8458611
2914,5897,afternoon,0.8,12,44641,44861,1.3817806,1.386692,103.762856,103.75877
6810,4052,afternoon,1.4,4,64009,63349,1.3706069,1.3668721,103.89267,103.88924
6642,6807,afternoon,1.3,11,64571,64009,1.3781116,1.3706069,103.89297,103.89267
4569,6821,morning,1.9,3,76339,75009,1.3454716,1.3540756,103.94698,103.94339
1552,5692,morning,4.4,9,14291,11131,1.2746844,1.292885,103.82133,103.80707
5897,5407,morning,1.4,22,44861,44611,1.386692,1.3871248,103.75877,103.76758
4939,4862,evening,2.1,14,84529,84029,1.332133,1.3229531,103.93431,103.92518
4575,4555,afternoon,1.7,12,76369,76239,1.3602564,1.3564928,103.950226,103.95755
1347,2624,afternoon,2.7,20,11071,41121,1.306213,1.3255445,103.80171,103.81351
6660,4956,evening,4.64,11,84009,84641,1.3245387,1.3246061,103.92904,103.923
6660,4957,evening,1.1,12,84009,84649,1.3245387,1.3247781,103.92904,103.92315
6097,6456,morning,0.8,39,67409,67389,1.3923391,1.3942438,103.896065,103.888695
4017,6994,morning,0.9,12,63139,63229,1.3612016,1.3575717,103.89141,103.88512
123,126,morning,2.2,24,123,126,1.27944619,1.299766835,103.8528356,103.8636292
4072,4131,morning,0.3,10,64039,64369,1.3766875,1.3763444,103.893936,103.891495
2625,1348,morning,2.8,20,41129,11079,1.3254294,1.3054414,103.813995,103.80185
126,123,afternoon,2.2,24,126,123,1.299766835,1.27944619,103.8636292,103.8528356
6229,6330,morning,1.2,14,58379,58329,1.4442858,1.4505019,103.81901,103.81656
4269,4306,morning,3.2,21,66481,67181,1.3791866,1.3910179,103.87831,103.89778
101,112,morning,13.9,44,101,112,1.26547264,1.300260055,103.821446,103.8390737
4291,4146,evening,2.5,29,67109,64461,1.3910289,1.3793848,103.89999,103.886406
3160,3128,evening,0.8,17,46869,46679,1.4350767,1.436777,103.800545,103.79485
4164,4270,evening,0.7,17,64611,66489,1.3783734,1.3788934,103.88446,103.87898
6983,3856,afternoon,0.7,10,59569,59331,1.4184933,1.4229738,103.83294,103.83276
3712,3549,morning,1.1,14,56261,54221,1.3678622,1.3699561,103.831726,103.83959
3794,5320,afternoon,1.2,12,58321,58371,1.4502057,1.4444901,103.81615,103.81909
3025,3102,morning,2.3,12,46129,46531,1.4437879,1.4324025,103.77676,103.77751
5704,4524,morning,8.9,10,65199,76081,1.3959172,1.349502,103.905426,103.949326
4555,4574,morning,1.25,13,76239,76361,1.3564928,1.3600253,103.95755,103.950325
6656,5953,morning,1.2,29,65331,65451,1.402865,1.41069,103.89852,103.89759
4146,4270,evening,0.8,2,64461,66489,1.3793848,1.3788934,103.886406,103.87898
3116,3070,afternoon,0.6,17,46619,46361,1.429074,1.427466,103.77775,103.77379
3071,3115,morning,0.7,25,46369,46611,1.4276012,1.4292341,103.77316,103.7776
5024,5005,evening,1.9,15,92099,91091,1.3023783,1.3031498,103.899,103.88437
4946,4863,evening,1.6,22,84579,84031,1.3258477,1.3242829,103.91949,103.93004
4269,4165,morning,0.8,15,66481,64619,1.3791866,1.3780934,103.87831,103.88468
6618,5015,morning,2.6,14,82089,92051,1.3108636,1.3046184,103.8943,103.90783
2701,2691,morning,1.7,12,43119,43059,1.3733783,1.3594086,103.76301,103.76743
4075,6992,morning,1.0,14,64051,64309,1.3723967,1.3670813,103.89777,103.89926
4134,4078,morning,1.1,13,64389,64079,1.3731381,1.3750083,103.89157,103.89775
135,105,morning,7.1,11,135,105,1.286193393,1.326076883,103.827021,103.8893356
5796,2318,afternoon,0.9,10,27139,27359,1.3420274,1.3444144,103.68898,103.696014
1507,5561,morning,1.1,16,14029,14141,1.2724733,1.2655243,103.82419,103.82211
4298,4305,afternoon,0.7,12,67141,67179,1.3860211,1.387414,103.903534,103.897995
5440,5786,afternoon,0.8,11,58481,58501,1.4530591,1.4507188,103.82268,103.82709
42,41,morning,2.4,68,42,41,1.402286677,1.381756046,103.9127036,103.8449439
4077,4133,afternoon,1.2,11,64071,64381,1.3751405,1.3728825,103.89725,103.8917
5561,1523,morning,0.3,25,14141,14121,1.2655243,1.2659135,103.82211,103.81926
1340,1336,evening,1.0,13,11039,11019,1.2924576,1.2867963,103.79999,103.80566
124,126,morning,1.3,80,124,126,1.306491669,1.299766835,103.7906645,103.8636292
134,135,morning,0.5,14,134,135,1.325883209,1.286193393,103.8073292,103.827021
104,101,afternoon,4.0,11,104,101,1.293462633,1.26547264,103.7846438,103.821446
126,124,afternoon,1.3,50,126,124,1.299766835,1.306491669,103.8636292,103.7906645
1261,1339,afternoon,1.0,14,10131,11031,1.2861915,1.2911967,103.80686,103.80045
4075,6992,afternoon,1.0,13,64051,64309,1.3723967,1.3670813,103.89777,103.89926
101,106,afternoon,7.3,12,101,106,1.26547264,1.404546728,103.821446,103.902052
4308,4297,morning,1.1,13,67191,67139,1.3890889,1.3871572,103.89711,103.904175
2401,1944,evening,1.1,11,28389,21681,1.3464621,1.3422873,103.72147,103.71466
135,134,evening,0.5,10,135,134,1.286193393,1.325883209,103.827021,103.8073292
2770,2765,morning,1.8,26,43499,43471,1.3625956,1.35797,103.746864,103.74731
3054,3130,evening,1.1,8,46281,46689,1.438787,1.4358705,103.79002,103.79601
135,134,morning,0.5,16,135,134,1.286193393,1.325883209,103.827021,103.8073292
4107,4134,morning,1.7,15,64231,64389,1.3647933,1.3731381,103.89685,103.89157
2317,2289,morning,1.0,14,27351,27131,1.344232,1.34194,103.69613,103.68853
2766,2770,afternoon,0.7,25,43479,43499,1.3576524,1.3625956,103.74724,103.746864
6502,6455,morning,4.2,11,64061,67399,1.3755789,1.3938501,103.901115,103.89167
4121,4076,morning,0.9,16,64301,64059,1.3672234,1.3724914,103.89905,103.89838
